Marca,Modello,Anno,Serie,Carrozzeria,Posti,Lunghezza,Larghezza,Altezza,Passo,Peso a vuoto,Altezza da terra,Volume bagagliaio,Massa totale,Alimentazione,Cilindrata,Cavalli,Cilindri,Diametro cilindro,Corsa pistone,Cambio,Trazione,Velocità massima,Consumo città,Consumo extraurbano,Consumo misto,Accelerazione a 100 km/h,Volume serbatoio
Nissan,Cedric,1971,Berlina,Berlina,5,4690,1690,1455,2690,1300,185,,,Benzina,1998,113,6,78,"67,9",Manuale,Posteriore,163,,,"10,8","13,9",65
Nissan,Cedric,1971,Berlina,Berlina,5,4690,1690,1455,2690,1315,185,,,Benzina,1998,113,6,78,"67,9",Automatico,Posteriore,159,,,"13,3",15,65
Nissan,Cedric,1971,Berlina,Berlina,5,4690,1690,1455,2690,1360,185,,,Diesel,2164,69,4,83,100,Manuale,Posteriore,134,,,"9,1","24,3",65
Nissan,Cedric,1971,Berlina,Berlina,5,4690,1690,1455,2690,1360,185,,,Diesel,2164,69,4,83,100,Manuale,Posteriore,134,,,"8,4",23,65
Nissan,Cedric,1971,Berlina,Berlina,5,4690,1690,1455,2690,1335,185,,,Benzina,2393,128,6,83,"73,7",Automatico,Posteriore,162,,,"15,5","12,7",65
Nissan,Cedric,1971,Berlina,Berlina,5,4690,1690,1455,2690,1320,185,,,Benzina,2393,128,6,83,"73,7",Manuale,Posteriore,172,,,"12,3","11,7",65
Nissan,Cedric,1971,Berlina,Berlina,5,4690,1690,1455,2690,1335,185,,,Benzina,2565,138,6,83,79,Automatico,Posteriore,156,,,"16,6","11,9",65
Nissan,Cedric,1971,Berlina,Berlina,5,4690,1690,1455,2690,1320,185,,,Benzina,2565,138,6,83,79,Manuale,Posteriore,173,,,"13,1","11,1",65
Nissan,Cedric,1971,Hardtop 2-porte,Hardtop,5,4390,1690,1455,2690,1350,185,,,Benzina,1998,113,6,78,"67,9",Automatico,Posteriore,162,,,"13,3","15,3",65
Nissan,Cedric,1971,Hardtop 2-porte,Hardtop,5,4390,1690,1455,2690,1335,185,,,Benzina,1998,113,6,78,"67,9",Manuale,Posteriore,155,,,"11,9","13,2",65
Nissan,Cedric,1971,Hardtop 2-porte,Hardtop,5,4390,1690,1420,2690,1385,185,,,Benzina,2393,128,6,83,79,Automatico,Posteriore,165,,,"15,4","13,1",65
Nissan,Cedric,1971,Hardtop 2-porte,Hardtop,5,4390,1690,1420,2690,1370,185,,,Benzina,2393,128,6,83,79,Manuale,Posteriore,171,,,"13,7","11,5",65
Nissan,Cedric,1971,Hardtop 2-porte,Hardtop,5,4390,1690,1420,2690,1365,185,,,Benzina,2565,138,6,83,79,Automatico,Posteriore,158,,,"16,4","12,1",65
Nissan,Cedric,1971,Hardtop 2-porte,Hardtop,5,4390,1690,1420,2690,1350,185,,,Benzina,2565,138,6,83,79,Manuale,Posteriore,166,,,"14,4","10,5",65
Nissan,Cedric,1971,Hardtop 4-porte,Hardtop,5,4690,1690,1455,2690,1350,185,,,Benzina,1998,113,6,78,"67,9",Automatico,Posteriore,162,,,"13,3","15,3",65
Nissan,Cedric,1971,Hardtop 4-porte,Hardtop,5,4690,1690,1455,2690,1335,185,,,Benzina,1998,113,6,78,"67,9",Manuale,Posteriore,166,,,"11,5","13,4",65
Nissan,Cedric,1971,Hardtop 4-porte,Hardtop,5,4690,1690,1455,2690,1385,185,,,Benzina,2393,128,6,83,"73,7",Automatico,Posteriore,165,,,"15,4","13,1",65
Nissan,Cedric,1971,Hardtop 4-porte,Hardtop,5,4690,1690,1455,2690,1370,185,,,Benzina,2393,128,6,83,"73,7",Manuale,Posteriore,171,,,"13,3","11,5",65
Nissan,Cedric,1971,Hardtop 4-porte,Hardtop,5,4690,1690,1455,2690,1365,185,,,Benzina,2565,138,6,83,79,Automatico,Posteriore,158,,,"16,4","12,1",65
Nissan,Cedric,1971,Hardtop 4-porte,Hardtop,5,4690,1690,1455,2690,1320,185,,,Benzina,2565,138,6,83,79,Manuale,Posteriore,180,,,"13,1","11,1",65
Nissan,Cedric,1971,station wagon,Station Wagon,5,4690,1690,1455,2690,1330,185,,,Benzina,2393,128,6,83,"73,7",Manuale,Posteriore,162,,,"13,5","11,3",56
Nissan,Cedric,1971,station wagon,Station Wagon,5,4690,1690,1455,2690,1392,185,,,Benzina,2565,138,6,83,79,Automatico,Posteriore,160,,,"16,7","12,8",56
Nissan,Cedric,1971,station wagon,Station Wagon,5,4690,1690,1455,2690,1375,185,,,Benzina,2565,138,6,83,79,Manuale,Posteriore,170,,,"14,5","11,1",56
Nissan,Cedric,1960,Berlina,Berlina,6,4410,1680,1520,2530,1170,,,,Benzina,1488,70,4,80,74,Manuale,Posteriore,140,,,,,44
Nissan,Cedric,1960,Berlina,Berlina,6,4410,1680,1510,2530,1190,190,,,Benzina,1883,87,4,85,83,Manuale,Posteriore,140,,,12,"15,3",44
Nissan,Cedric,1962,Berlina 4-porte,Berlina,6,4590,1680,1520,2530,1250,,,,Benzina,1488,97,4,80,74,Automatico,Posteriore,130,,,,,44
Nissan,Cedric,1962,Berlina 4-porte,Berlina,6,4490,1680,1510,2530,1190,190,,,Benzina,1488,97,4,80,74,Manuale,Posteriore,130,,,,,44
Nissan,Cedric,1962,Berlina 4-porte,Berlina,6,4650,1690,1505,2690,1260,190,,,Benzina,1883,95,4,85,83,Manuale,Posteriore,140,,,"11,8",15,44
Nissan,Cedric,1962,Berlina 4-porte,Berlina,6,4590,1680,1520,2530,1418,,,,Diesel,1991,60,4,83,92,Automatico,Posteriore,132,,,,,44
Nissan,Cedric,1962,Berlina 4-porte,Berlina,6,4590,1680,1520,2530,1372,,,,Diesel,1991,60,4,83,92,Manuale,Posteriore,135,,,,,44
Nissan,Cedric,1962,Special Mark I Berlina 4-porte,Berlina,6,4735,1680,1520,2675,1510,,,,Benzina,2753,118,6,"87,2",86,Manuale,Posteriore,158,,,,,44
Nissan,Cedric,1962,Special Mark II Berlina 4-porte,Berlina,5,4735,1680,1520,2675,1570,,,,Benzina,2753,118,6,"87,2",86,Automatico,Posteriore,158,,,,,44
Nissan,Cedric,1962,Special Mark II Berlina 4-porte,Berlina,5,4735,1680,1520,2675,1510,,,,Benzina,2753,118,6,"87,2",86,Manuale,Posteriore,158,,,,,44
Nissan,Cedric,1962,Special Mark III Berlina 4-porte,Berlina,5,4690,1690,1455,2690,1300,185,,,Benzina,1998,113,6,78,"69,7",Manuale,Posteriore,160,,,,,65
Nissan,Cedric,1962,Special Mark III Berlina 4-porte,Berlina,5,4690,1690,1455,2690,,185,,,Benzina,1983,99,4,"87,2",83,Manuale,Posteriore,140,,,,,65
Nissan,Cedric,1962,Special Mark III Berlina 4-porte,Berlina,5,4690,1690,1455,2690,1300,185,,,Benzina,1998,113,6,78,"69,7",Manuale,Posteriore,160,,,,,65
Nissan,Cedric,1962,Special Mark III Berlina 4-porte,Berlina,5,4690,1690,1455,2690,,185,,,Benzina,1983,99,4,"87,2",83,Manuale,Posteriore,140,,,,,65
Nissan,Cedric,1962,Special Mark III Berlina 4-porte,Berlina,5,4690,1690,1455,2690,1310,185,,,Benzina,1998,113,6,78,"69,7",Automatico,Posteriore,160,,,,,65
Nissan,Cedric,1962,Special Mark III Berlina 4-porte,Berlina,5,4690,1690,1455,2690,1320,185,,,Diesel,2164,69,4,73,"78,6",Manuale,Posteriore,120,,,,,65
Nissan,Cedric,1962,Special Mark III Berlina 4-porte,Berlina,5,4690,1690,1455,2690,1320,185,,,Diesel,2164,69,4,73,"78,6",Manuale,Posteriore,120,,,,,65
Nissan,Cedric,1962,Special Mark III Berlina 4-porte,Berlina,5,4690,1690,1455,2690,1320,185,,,Benzina,2393,128,6,83,"73,7",Manuale,Posteriore,146,,,,,65
Nissan,Cedric,1962,Special Mark III Berlina 4-porte,Berlina,5,4690,1690,1455,2690,1320,185,,,Benzina,2393,128,6,83,"73,7",Manuale,Posteriore,146,,,,,65
Nissan,Cedric,1962,Special Mark III Berlina 4-porte,Berlina,5,4690,1690,1455,2690,1330,185,,,Benzina,2393,128,6,83,"73,7",Automatico,Posteriore,146,,,,,65
Nissan,Cedric,1975,Berlina,Berlina,5,4690,1690,1440,2690,1375,185,,,Benzina,1988,113,6,75,75,Manuale,Posteriore,,,,,,67
Nissan,Cedric,1975,Berlina,Berlina,5,4690,1690,1440,2690,1440,185,,,Benzina,1988,113,6,75,75,Manuale,Posteriore,,,,,,67
Nissan,Cedric,1975,Berlina,Berlina,5,4690,1690,1440,2690,1405,185,,,Benzina,1988,113,6,75,75,Automatico,Posteriore,,,,,,67
Nissan,Cedric,1975,Berlina,Berlina,5,4690,1690,1440,2690,1435,185,,,Benzina,1998,128,6,78,"69,7",Automatico,Posteriore,,,,,,67
Nissan,Cedric,1975,Berlina,Berlina,5,4690,1690,1440,2690,1425,185,,,Benzina,1998,128,6,78,"69,7",Manuale,Posteriore,,,,,,67
Nissan,Cedric,1975,Berlina,Berlina,5,4690,1690,1440,2690,1445,185,,,Benzina,2753,138,6,86,79,Manuale,Posteriore,,,,,,67
Nissan,Cedric,1975,Coup'e,Coup'e,5,4390,1690,1420,2690,1435,185,,,Benzina,1988,113,6,75,75,Automatico,Posteriore,,,,,,67
Nissan,Cedric,1975,Coup'e,Coup'e,5,4390,1690,1420,2690,1435,185,,,Benzina,1988,128,6,75,75,Automatico,Posteriore,,,,,,67
Nissan,Cedric,1975,Coup'e,Coup'e,5,4390,1690,1420,2690,1425,185,,,Benzina,1988,113,6,75,75,Manuale,Posteriore,,,,,,67
Nissan,Cedric,1975,Coup'e,Coup'e,5,4390,1690,1420,2690,1425,185,,,Benzina,1988,128,6,75,75,Manuale,Posteriore,,,,,,67
Nissan,Cedric,1975,Hardtop,Hardtop,5,4690,1690,1430,2690,1410,185,,,Benzina,1988,113,6,75,75,Manuale,Posteriore,,,,,,67
Nissan,Cedric,1975,Hardtop,Hardtop,5,4690,1690,1430,2690,1440,185,,,Benzina,1988,113,6,75,75,Manuale,Posteriore,,,,,,67
Nissan,Cedric,1975,Hardtop,Hardtop,5,4690,1690,1430,2690,1405,185,,,Benzina,1988,113,6,75,75,Automatico,Posteriore,,,,,,67
Nissan,Cedric,1975,Hardtop,Hardtop,5,4690,1690,1430,2690,1465,185,,,Benzina,1998,128,6,78,"69,7",Automatico,Posteriore,155,,,,,67
Nissan,Cedric,1975,Hardtop,Hardtop,5,4690,1690,1430,2690,1455,185,,,Benzina,1998,128,6,78,"69,7",Manuale,Posteriore,170,,,,,67
Nissan,Cedric,1975,station wagon,Station Wagon,5,4690,1690,1500,2690,1485,185,,,Benzina,1998,128,6,78,"69,7",Automatico,Posteriore,,,,,,60
Nissan,Cedric,1975,station wagon,Station Wagon,5,4690,1690,1500,2690,1455,185,,,Benzina,1998,128,6,78,"69,7",Manuale,Posteriore,,,,,,60
Nissan,Cedric,1979,Berlina,Berlina,5,4690,1690,1439,2690,1365,180,,,Benzina,1982,80,4,"87,2",83,Automatico,Posteriore,130,,,,,72
Nissan,Cedric,1979,Berlina,Berlina,5,4690,1690,1430,2690,1377,180,,,Diesel,1991,60,4,83,92,Automatico,Posteriore,125,,,,,72
Nissan,Cedric,1979,Berlina,Berlina,5,4690,1690,1430,2690,1355,180,,,Diesel,1991,60,4,83,92,Manuale,Posteriore,130,,,,,72
Nissan,Cedric,1979,Berlina,Berlina,5,4690,1690,1430,2690,1345,180,,,Benzina,1998,115,6,78,"69,7",Manuale,Posteriore,160,,,,,72
Nissan,Cedric,1979,Berlina,Berlina,5,4690,1690,1439,2690,1345,180,,,Benzina,1982,80,4,"87,2",83,Manuale,Posteriore,130,,,,,72
Nissan,Cedric,1979,Berlina,Berlina,5,4690,1690,1430,2690,1510,180,,,Benzina,2753,135,6,86,79,Automatico,Posteriore,170,,,,,72
Nissan,Cedric,1979,Berlina,Berlina,5,4690,1690,1430,2690,1485,180,,,Benzina,2753,135,6,86,79,Manuale,Posteriore,170,,,,,72
Nissan,Cedric,1979,Hardtop,Hardtop,5,4690,1690,1430,2690,1405,180,,,Diesel,1991,60,4,83,92,Automatico,Posteriore,125,,,,,72
Nissan,Cedric,1979,Hardtop,Hardtop,5,4690,1690,1430,2690,1385,180,,,Diesel,1991,60,4,83,92,Manuale,Posteriore,130,,,,,72
Nissan,Cedric,1979,Hardtop,Hardtop,5,4690,1690,1430,2690,1425,180,,,Benzina,1998,143,6,78,"69,7",Automatico,Posteriore,175,,,"15,5",,72
Nissan,Cedric,1979,Hardtop,Hardtop,5,4690,1690,1430,2690,1405,180,,,Benzina,1998,143,6,78,"69,7",Manuale,Posteriore,180,,,14,,72
Nissan,Cedric,1979,station wagon,Station Wagon,5,4690,1690,1439,2690,1365,180,,,Benzina,1982,80,4,"87,2",83,Automatico,Posteriore,130,,,,,72
Nissan,Cedric,1979,station wagon,Station Wagon,5,4690,1690,1430,2690,1372,180,,,Diesel,1991,60,4,83,92,Automatico,Posteriore,130,,,,,72
Nissan,Cedric,1979,station wagon,Station Wagon,5,4690,1690,1430,2690,1350,180,,,Diesel,1991,60,4,83,92,Manuale,Posteriore,130,,,,,72
Nissan,Cedric,1979,station wagon,Station Wagon,5,4690,1690,1430,2690,1355,180,,,Benzina,1998,115,6,78,"69,7",Manuale,Posteriore,160,,,,,72
Nissan,Cedric,1979,station wagon,Station Wagon,5,4690,1690,1439,2690,1345,180,,,Benzina,1982,80,4,"87,2",83,Manuale,Posteriore,130,,,,,72
Nissan,Cedric,1979,station wagon,Station Wagon,5,4690,1690,1430,2690,1515,180,,,Benzina,2753,135,6,86,79,Automatico,Posteriore,165,,,,,72
Nissan,Cedric,1979,station wagon,Station Wagon,5,4690,1690,1430,2690,1495,180,,,Benzina,2753,135,6,86,79,Manuale,Posteriore,170,,,,,72
Nissan,Cedric,1981,Berlina,Berlina,5,4690,1690,1430,2690,1410,180,,,Benzina,1998,128,6,78,"69,7",Automatico,Posteriore,168,,,,,72
Nissan,Cedric,1981,Berlina,Berlina,5,4690,1690,1430,2690,1390,180,,,Benzina,1998,128,6,78,"69,7",Manuale,Posteriore,170,,,,,72
Nissan,Cedric,1981,Berlina,Berlina,5,4690,1690,1430,2690,1415,180,,,Diesel,2164,65,4,83,100,Manuale,Posteriore,130,,,,,72
Nissan,Cedric,1981,Berlina,Berlina,5,4690,1690,1430,2690,1505,180,,,Benzina,2753,143,6,86,79,Automatico,Posteriore,165,,,,,72
Nissan,Cedric,1981,Berlina,Berlina,5,4690,1690,1430,2690,1525,180,,,Diesel,2792,90,6,"84,5",83,Automatico,Posteriore,158,,,,,72
Nissan,Cedric,1981,Berlina,Berlina,5,4690,1690,1430,2690,1510,180,,,Diesel,2792,90,6,"84,5",83,Manuale,Posteriore,160,,,,,72
Nissan,Cedric,1981,Berlina,Berlina,5,4690,1690,1430,2690,1485,180,,,Benzina,2753,143,6,86,79,Manuale,Posteriore,170,,,,,72
Nissan,Cedric,1981,Hardtop,Hardtop,5,4690,1690,1430,2690,1432,180,,,Benzina,1998,128,6,78,"69,7",Automatico,Posteriore,165,,,,,72
Nissan,Cedric,1981,Hardtop,Hardtop,5,4690,1690,1430,2690,1410,180,,,Benzina,1998,128,6,78,"69,7",Manuale,Posteriore,170,,,,,72
Nissan,Cedric,1981,Hardtop,Hardtop,5,4690,1690,1430,2690,1432,180,,,Benzina,1998,143,6,78,"69,7",Automatico,Posteriore,175,,,"15,5",,72
Nissan,Cedric,1981,Hardtop,Hardtop,5,4690,1690,1430,2690,1410,180,,,Benzina,1998,143,6,78,"69,7",Manuale,Posteriore,180,,,14,,72
Nissan,Cedric,1981,Hardtop,Hardtop,5,4690,1690,1430,2690,1425,180,,,Diesel,2164,65,4,83,100,Manuale,Posteriore,130,,,,,72
Nissan,Cedric,1981,Hardtop,Hardtop,5,4690,1690,1430,2690,1525,180,,,Benzina,2753,143,6,86,79,Automatico,Posteriore,165,,,,,72
Nissan,Cedric,1981,Hardtop,Hardtop,5,4690,1690,1430,2690,1541,180,,,Diesel,2792,90,6,"84,5",83,Automatico,Posteriore,155,,,,,72
Nissan,Cedric,1981,Hardtop,Hardtop,5,4690,1690,1430,2690,1520,180,,,Diesel,2792,90,6,"84,5",83,Manuale,Posteriore,160,,,,,72
Nissan,Cedric,1981,Hardtop,Hardtop,5,4690,1690,1430,2690,1505,180,,,Benzina,2753,143,6,86,79,Manuale,Posteriore,170,,,,,72
Nissan,Cedric,1983,Berlina,Berlina,5,4690,1690,1440,2730,1275,,,,Benzina,1998,125,6,78,"67,9",Automatico,Posteriore,,,,,,72
Nissan,Cedric,1983,Berlina,Berlina,5,4860,1720,1425,2730,1485,,,,Gas,1998,123,6,78,"67,9",Manuale,Posteriore,,,,,,72
Nissan,Cedric,1983,Berlina,Berlina,5,4690,1690,1435,2730,1275,,,,Benzina,1998,125,6,78,"67,9",Manuale,Posteriore,,,,,,72
Nissan,Cedric,1983,Berlina,Berlina,5,4690,1690,1435,2730,1280,,,,Diesel,2792,89,6,"84,5",83,Manuale,Posteriore,,,,,,72
Nissan,Cedric,1983,Berlina,Berlina,5,4860,1720,1425,2730,1475,,,,Benzina,2960,153,6,87,83,Manuale,Posteriore,,,,,,72
Nissan,Cedric,1983,Hardtop,Hardtop,5,4690,1690,1440,2730,1295,,,,Benzina,1998,125,6,78,"67,9",Automatico,Posteriore,,,,,,72
Nissan,Cedric,1983,Hardtop,Hardtop,5,4690,1690,1435,2730,1285,,,,Benzina,1998,125,6,78,"67,9",Manuale,Posteriore,,,,,,72
Nissan,Cedric,1983,Hardtop,Hardtop,5,4860,1720,1425,2730,1515,,,,Benzina,2960,153,6,87,83,Automatico,Posteriore,,,,,,72
Nissan,Cedric,1983,Hardtop,Hardtop,5,4860,1720,1425,2730,1495,,,,Benzina,2960,153,6,87,83,Manuale,Posteriore,,,,,,72
Nissan,Cedric,1983,station wagon,Station Wagon,5,4690,1690,1440,2730,1295,,,,Benzina,1998,125,6,78,"67,9",Automatico,Posteriore,,,,,,72
Nissan,Cedric,1983,station wagon,Station Wagon,5,4690,1690,1435,2730,1285,,,,Benzina,1998,125,6,78,"67,9",Manuale,Posteriore,,,,,,72
Nissan,Cedric,1983,station wagon,Station Wagon,5,4690,1690,1435,2730,1300,,,,Diesel,2792,93,6,"84,5",83,Manuale,Posteriore,,,,,,72
Nissan,Cedric,1984,Berlina,Berlina,5,4690,1690,1440,2730,1275,,,,Benzina,1998,125,6,78,"67,9",Automatico,Posteriore,,,,,,72
Nissan,Cedric,1984,Berlina,Berlina,5,4690,1690,1435,2730,1275,,,,Benzina,1998,125,6,78,"67,9",Manuale,Posteriore,,,,,,72
Nissan,Cedric,1984,Berlina,Berlina,5,4860,1720,1400,2735,1270,,,1520,Benzina,2960,195,6,,,Automatico,Posteriore,180,,,,,72
Nissan,Cedric,1984,Berlina,Berlina,5,4860,1720,1400,2735,1275,,,1520,Benzina,2960,195,6,,,Manuale,Posteriore,190,,,,"8,4",72
Nissan,Cedric,1984,Hardtop,Hardtop,5,4690,1690,1440,2730,1295,,,,Benzina,1998,125,6,78,"67,9",Automatico,Posteriore,,,,,,72
Nissan,Cedric,1984,Hardtop,Hardtop,5,4690,1690,1435,2730,1285,,,,Benzina,1998,125,6,78,"67,9",Manuale,Posteriore,,,,,,72
Nissan,Cedric,1984,Hardtop,Hardtop,5,4860,1720,1425,2730,1515,,,,Benzina,2960,153,6,87,83,Automatico,Posteriore,,,,,,72
Nissan,Cedric,1984,Hardtop,Hardtop,5,4860,1720,1425,2730,1495,,,,Benzina,2960,153,6,87,83,Manuale,Posteriore,,,,,,72
Nissan,Cedric,1984,station wagon,Station Wagon,5,4690,1690,1440,2730,1298,,,,Benzina,1998,125,6,78,"67,9",Automatico,Posteriore,,,,,,72
Nissan,Cedric,1984,station wagon,Station Wagon,5,4690,1690,1435,2730,1288,,,,Benzina,1998,125,6,78,"67,9",Manuale,Posteriore,,,,,,72
Nissan,Cedric,1984,station wagon,Station Wagon,5,4690,1690,1435,2730,1300,,,,Diesel,2792,93,6,"84,5",83,Manuale,Posteriore,,,,,,72
Nissan,Cedric,1987,Berlina,Berlina,5,4690,1695,1425,2735,1410,155,,,Benzina,1998,125,6,78,"69,7",Automatico,Posteriore,,11,"5,8",,,72
Nissan,Cedric,1987,Berlina,Berlina,5,4690,1695,1425,2735,1330,155,,,Benzina,1998,125,6,78,"69,7",Manuale,Posteriore,,10,"5,8",,,72
Nissan,Cedric,1987,Berlina,Berlina,5,4690,1695,1425,2735,1430,160,,,Diesel,2825,94,6,85,83,Automatico,Posteriore,,"5,2",,,,72
Nissan,Cedric,1987,Berlina,Berlina,5,4690,1695,1425,2735,1410,160,,,Diesel,2825,94,6,85,83,Manuale,Posteriore,,"4,8",,,,72
Nissan,Cedric,1987,Gran Tourismo Hardtop 4-porte,Hardtop,5,4690,1695,1425,2735,1470,155,,,Benzina,1998,185,6,78,"69,7",Automatico,Posteriore,,"11,1","5,9",,,72
Nissan,Cedric,1987,Gran Tourismo Hardtop 4-porte,Hardtop,5,4860,1720,1425,2735,1550,155,,,Benzina,1998,210,6,78,"69,7",Automatico,Posteriore,,"12,3","5,8",,,72
Nissan,Cedric,1987,Hardtop 4-porte,Hardtop,5,4690,1695,1425,2735,1480,155,,,Benzina,1998,125,6,78,"69,7",Automatico,Posteriore,,11,"5,8",,,72
Nissan,Cedric,1987,Hardtop 4-porte,Hardtop,5,4690,1695,1425,2735,1550,160,,,Diesel,2825,94,6,85,83,Automatico,Posteriore,,"5,3",,,,72
Nissan,Cedric,1987,Hardtop 4-porte,Hardtop,5,4860,1720,1425,2735,1540,155,,,Benzina,2960,160,6,87,83,Automatico,Posteriore,,"11,8",,,,72
Nissan,Cedric,1987,Hardtop 4-porte,Hardtop,5,4860,1720,1425,2735,1580,155,,,Benzina,2960,195,6,87,83,Automatico,Posteriore,,"11,8",,,,72
Nissan,Cedric,1995,Berlina,Berlina,5,4690,1695,1425,2735,1500,155,,1775,Benzina,1998,125,6,78,"69,7",Automatico,Posteriore,,"10,3",,,,72
Nissan,Cedric,1995,Berlina,Berlina,5,4690,1695,1445,2735,1400,175,,1675,Gas,1998,85,4,78,"69,7",Automatico,Posteriore,,"13,9",,,,96
Nissan,Cedric,1995,Berlina,Berlina,5,4860,1720,1445,2735,1460,165,,1735,Gas,1998,99,6,78,"69,7",Automatico,Posteriore,,"13,9",,,,96
Nissan,Cedric,1995,Berlina,Berlina,5,4690,1695,1445,2735,1380,175,,,Gas,1998,85,4,78,"69,7",Manuale,Posteriore,,,,,,96
Nissan,Cedric,1995,Berlina,Berlina,5,4690,1695,1425,2735,1370,155,,1645,Benzina,1998,125,6,78,"69,7",Manuale,Posteriore,,"9,4",,,,72
Nissan,Cedric,1995,Berlina,Berlina,5,4690,1695,1425,2735,1510,160,,1785,Diesel,2825,100,6,85,83,Automatico,Posteriore,,"9,1",,,,72
Nissan,Cedric,1995,Berlina,Berlina,5,4860,1720,1425,2735,1560,160,,1835,Diesel,2825,94,6,85,83,Automatico,Posteriore,,"5,2",,,,72
Nissan,Cedric,1995,Berlina,Berlina,5,4690,1695,1425,2735,1410,160,,1755,Diesel,2825,94,6,85,83,Manuale,Posteriore,,"4,8",,,,72
Nissan,Cedric,1995,Berlina,Berlina,5,4860,1720,1425,2735,1520,155,,1795,Benzina,2960,160,6,87,83,Automatico,Posteriore,,"11,8",,,,72
Nissan,Cedric,1991,Gran Tourismo Hardtop 4-porte,Hardtop,5,4800,1745,1405,2760,1500,140,,,Benzina,1998,125,6,78,70,Automatico,Posteriore,,"10,9","5,8",,,80
Nissan,Cedric,1991,Gran Tourismo Hardtop 4-porte,Hardtop,5,4800,1745,1405,2760,1550,140,,,Benzina,2960,160,6,87,83,Automatico,Posteriore,,"12,3","6,2",,,80
Nissan,Cedric,1991,Gran Tourismo Hardtop 4-porte,Hardtop,5,4800,1745,1405,2760,1660,140,,1905,Benzina,2960,255,6,87,83,Automatico,Posteriore,240,"13,2","6,2","9,7",,80
Nissan,Cedric,1991,Hardtop 4-porte,Hardtop,5,4800,1745,1410,2760,1500,145,,,Benzina,1998,125,6,78,70,Automatico,Posteriore,,"10,9","5,8",,,80
Nissan,Cedric,1991,Hardtop 4-porte,Hardtop,5,4800,1745,1410,2760,1590,150,,,Diesel,2825,100,6,85,83,Automatico,Posteriore,,"5,2",,,,80
Nissan,Cedric,1991,Hardtop 4-porte,Hardtop,5,4780,1745,1410,2760,1590,150,,,Diesel,2825,94,6,85,83,Automatico,Posteriore,,"5,2",,,,80
Nissan,Cedric,1991,Hardtop 4-porte,Hardtop,5,4780,1745,1410,2760,1560,145,,,Benzina,2960,160,6,87,83,Automatico,Posteriore,,"12,3","6,2",,,80
Nissan,Cedric,1991,Hardtop 4-porte,Hardtop,5,4780,1745,1410,2760,1610,145,,1885,Benzina,2960,200,6,87,83,Automatico,Posteriore,220,,,"9,4",,80
Nissan,Cedric,1991,Hardtop 4-porte,Hardtop,5,4780,1745,1410,2760,1630,145,,1905,Benzina,2960,255,6,87,83,Automatico,Posteriore,240,"13,2","6,2","9,7",,80
Nissan,Cedric,1995,Berlina,Berlina,5,4860,1765,1425,2800,1520,150,,,Benzina,1998,125,6,78,70,Automatico,Posteriore,,"10,8","5,8",,,80
Nissan,Cedric,1995,Berlina,Berlina,5,4870,1765,1425,2800,1560,150,,,Benzina,2495,190,6,85,73,Automatico,Posteriore,,"10,6",6,,,80
Nissan,Cedric,1995,Berlina,Berlina,5,4870,1765,1445,2800,1700,145,,,Benzina,2498,235,6,86,72,Automatico,Trazione integrale (AWD),,"12,8","6,6",,,80
Nissan,Cedric,1995,Berlina,Berlina,5,4860,1765,1425,2800,1560,155,,,Diesel,2825,100,6,85,83,Automatico,Posteriore,,"5,2",,,,80
Nissan,Cedric,1995,Berlina,Berlina,5,4860,1765,1425,2800,1530,150,,,Benzina,2960,160,6,87,83,Automatico,Posteriore,,"11,8","6,2",,,80
Nissan,Cedric,1995,Berlina,Berlina,5,4860,1765,1425,2800,1530,150,,,Benzina,2960,160,6,87,83,Automatico,Posteriore,,"11,8","6,2",,,80
Nissan,Cedric,1995,Berlina,Berlina,5,4860,1765,1425,2800,1580,145,,,Benzina,2987,270,6,93,"73,3",Automatico,Posteriore,,"11,6","6,1",,,80
Nissan,Cedric,1995,Gran Tourismo Berlina 4-porte,Berlina,5,4875,1765,1425,2800,1520,150,,,Benzina,1998,125,6,78,70,Automatico,Posteriore,,"10,8","5,8",,,80
Nissan,Cedric,1995,Gran Tourismo Berlina 4-porte,Berlina,5,4875,1765,1425,2800,1550,150,,,Benzina,2495,190,6,85,73,Automatico,Posteriore,,"10,6",6,,,80
Nissan,Cedric,1995,Gran Tourismo Berlina 4-porte,Berlina,5,4875,1765,1445,2800,1700,145,,,Benzina,2498,235,6,86,72,Automatico,Trazione integrale (AWD),,"12,8","6,6",,,80
Nissan,Cedric,1995,Gran Tourismo Berlina 4-porte,Berlina,5,4875,1765,1425,2800,1520,150,,,Benzina,2960,160,6,87,83,Automatico,Posteriore,,"11,8","6,2",,,80
Nissan,Cedric,1995,Gran Tourismo Berlina 4-porte,Berlina,5,4875,1765,1425,2800,1520,150,,,Benzina,2960,160,6,87,83,Automatico,Posteriore,,"11,8","6,2",,,80
Nissan,Cedric,1995,Gran Tourismo Berlina 4-porte,Berlina,5,4875,1765,1425,2800,1530,150,,,Benzina,2987,220,6,93,73,Automatico,Posteriore,,11,"6,1",,,80
Nissan,Cedric,1995,Gran Tourismo Berlina 4-porte,Berlina,5,4875,1765,1425,2800,1580,145,,,Benzina,2987,270,6,93,"73,3",Automatico,Posteriore,,"11,6","6,1",,,80
Nissan,Cedric,1999,Berlina,Berlina,5,4860,1770,1450,2800,1600,150,465,1875,Benzina,2495,210,6,85,73,Automatico,Posteriore,180,14,"8,6",,"8,8",80
